year,week,matchup_type,home_team_id,home_team,home_owner_ids,home_owner_names,home_score,home_projected,away_team_id,away_team,away_owner_ids,away_owner_names,away_score,away_projected,is_bye,winner,score_difference,home_starters_ids,home_bench_ids,away_starters_ids,away_bench_ids
2021,4,REGULAR,6,Draken Dragons,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,117.54,135.26999999999998,1,Real Football Team,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,113.72,135.65,False,HOME,3.8200000000000074,3068267|15795|3919596|2574808|3916387|4052042|3045138|3051909|3046439|-16006,13982|16790|3045147|-16005|3052117|15807,15847|4262921|4039359|16733|4241401|3925347|4249087|15880|2577417|-16010,3912550|3916148|-16014|3895827|16725|16757
2021,4,REGULAR,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,149.76,119.72,5,Stafford is a  Fraud,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,145.7,137.66000000000003,False,HOME,4.060000000000002,4035538|3915416|4036133|4241372|2330|3121023|2980453|3049899|-16011|13983,3117251|4239993|4036348|15826|13200|3916945,3043078|12483|4241457|2976212|3042778|4036131|16737|12460|3115394|-16008,4048244|3916430|-16022|3917792|4035170|3895856
2021,4,REGULAR,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,148.98,149.21,4,Mikeys Midgets,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,163.28,132.57,False,AWAY,-14.300000000000011,3054850|4242214|15818|3116165|3116365|3126486|4040715|14993|2976499|-16004,3115378|4046676|3916433|2572861|13229|3115375,3116406|3128720|2977187|4038941|13934|15683|4361579|16799|-16003|12537,4241475|4240657|2974858|4035687|15705|-16023
2021,4,REGULAR,7,Piss Dawgs,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,94.32,137.23,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,91.76,137.82,False,HOME,2.559999999999988,3051392|3116385|2576925|3040151|3128429|15072|-16007|13295|14880|3975763,4360438|4243160|2976316|4372414|4241555|4372485,16800|4047650|4047365|16460|3886818|14881|16813|2576434|-16018|3917232,3115364|11237|2976592|2570986|2979843|3135321
2021,4,REGULAR,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,142.62,134.0,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,104.02,131.89999999999998,False,HOME,38.60000000000001,16339|4360294|3119195|4045163|3121422|8439|2577327|-16015|3925357|3930086,-16017|3052876|4040655|3134353|4035004|3054212,3116593|4259545|3917315|3932905|3025433|4372016|2573401|2473037|2978109|-16028,4047646|4241463|3116164|3052587|-16029|4371733
2021,5,REGULAR,6,Draken Dragons,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,208.58,133.31999999999996,3,CeeDees Pitts,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,144.5,124.95000000000002,False,HOME,64.08000000000001,3068267|15795|2574808|3916387|4052042|3045138|3051909|3046439|15807|-16006,3919596|13982|16790|3045147|-16005|3052117,4241389|3918298|4360248|-16027|2576623|3055899|3929630|16731|3059915|4035676,4241478|3915511|4040761|4046692|-16009|15920
2021,5,REGULAR,11,Lego Batman,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,146.78,125.74000000000001,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,120.34,121.37,False,HOME,26.439999999999998,3139477|3045144|2975674|15349|-16002|4242335|12731|4362628|3042519|4241416,3120348|3121427|4239934|16913|4241802|4362630,3915416|4239993|4036133|4241372|2330|2980453|3049899|-16011|13983|15478,3117251|4035538|4036348|3121023|13200|3916945
2021,5,REGULAR,1,Real Football Team,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,145.78,133.89000000000001,5,Stafford is a  Fraud,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,148.6,147.04000000000002,False,AWAY,-2.819999999999993,15847|4262921|4039359|16733|3925347|3916148|4249087|15880|2577417|-16010,4241401|3912550|-16014|3895827|16725|16757,3043078|12483|4241457|2976212|3042778|-16022|4036131|16737|12460|3046409,4048244|3916430|3895856|15705|3117256|14053
2021,5,REGULAR,7,Piss Dawgs,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,119.3,134.03,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,173.82,142.78,False,AWAY,-54.519999999999996,3051392|3116385|2576925|3128429|4243160|15072|-16007|13295|14880|11122,3040151|4360438|2976316|4241555|3116389|2973405,3054850|4242214|15818|3116165|3116365|3126486|4040715|14993|2976499|-16013,3115378|3916433|2572861|13229|3115375|3002265
2021,5,REGULAR,4,Mikeys Midgets,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,123.92,138.78,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,151.46,135.81999999999996,False,AWAY,-27.540000000000006,3116406|2977187|4038941|4240657|15683|2974858|16799|12537|-16033|4360294,4241475|4361579|-16023|3930066|3925357|3917792,-16017|16339|3119195|3121422|8439|2577327|3930086|4035687|13934|3128720,4045163|4040655|3134353|-16024|2576716|3043275
2021,5,REGULAR,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,151.08,144.02999999999997,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,98.86,122.59,False,HOME,52.22000000000001,16800|4047650|4047365|16460|14881|3115364|-16018|3917232|17359|3915486,16813|2576434|11237|2976592|2979843|3135321,3116593|4047646|4259545|3917315|3932905|3025433|4372016|2573401|2473037|-16029,4241463|3116164|2978109|4371733|-16028|3912547
2021,6,REGULAR,3,CeeDees Pitts,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,127.82,138.70999999999998,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,132.3,137.80999999999997,False,AWAY,-4.480000000000018,4241389|3918298|4241478|3055899|16731|4046692|3059915|4035676|-16009|3123076,4360248|-16027|3915511|2576623|3929630|15920,15818|3116165|3116365|4040715|14993|2976499|3916433|3115375|3886818|-16016,3054850|4242214|3126486|2572861|13229|3002265
2021,6,REGULAR,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,98.18,121.92999999999999,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,104.2,133.20999999999998,False,AWAY,-6.019999999999996,3915416|4239993|4036133|4241372|2330|2980453|-16011|13983|15478|10636,3117251|4035538|4036348|3121023|3049899|3916945,16339|3119195|4045163|3121422|8439|2577327|3930086|4035687|13934|-16004,-16017|4040655|3134353|3128720|3051876|3046409
2021,6,REGULAR,5,Stafford is a  Fraud,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,156.94,137.89,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,155.06,135.23999999999998,False,HOME,1.8799999999999955,3043078|12483|4241457|2976212|-16022|16737|12460|15705|3117256|15835,4048244|3916430|3042778|3895856|4036131|4040761,3116593|4047646|4259545|3917315|3932905|3116164|4372016|-16029|4371733|10621,4241463|3025433|2573401|2978109|-16028|3912547
2021,6,REGULAR,1,Real Football Team,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,158.2,139.74,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,150.12,132.85000000000002,False,HOME,8.079999999999984,15847|4262921|4039359|16733|-16014|4249087|15880|2577417|4240600|4035886,4241401|3925347|3912550|3916148|16725|4372485,16800|4047650|4047365|16460|3115364|3135321|3917232|3915486|2573079|-16015,14881|16813|2576434|2976592|2979843|17359
2021,6,REGULAR,11,Lego Batman,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,116.98,128.22,4,Mikeys Midgets,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,141.3,143.1,False,AWAY,-24.320000000000007,3139477|3045144|2975674|15349|-16002|4242335|12731|4241802|4362628|3042519,3120348|3121427|4239934|16913|4241416|4362630,3116406|2977187|4038941|4241475|15683|4361579|16799|12537|-16023|4360294,4240657|2974858|3925357|3051806|4035004|14924
2021,6,REGULAR,6,Draken Dragons,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,119.08,143.43999999999997,7,Piss Dawgs,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,138.18,134.42,False,AWAY,-19.10000000000001,3068267|15795|13982|2574808|3916387|4052042|3045138|3051909|3046439|-16006,3919596|16790|3045147|-16005|3052117|15807,3051392|3116385|2576925|3128429|4243160|-16007|13295|11122|3122866|2565969,3040151|4360438|2976316|15072|4241555|3116389
2021,7,REGULAR,3,CeeDees Pitts,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,128.94,98.38,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,135.34,117.14,False,AWAY,-6.400000000000006,4360248|4241478|-16027|3915511|2576623|3055899|16731|15920|3139602|3895856,4241389|3918298|3929630|4046692|3059915|4035676,3915416|4239993|4036133|4241372|2330|3121023|2980453|-16011|15478|10636,3117251|4035538|4036348|3049899|3916945|13983
2021,7,REGULAR,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,117.46,126.54999999999998,5,Stafford is a  Fraud,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,142.66,123.16,False,AWAY,-25.200000000000003,-16017|16339|3119195|4045163|3121422|8439|2577327|4040655|4035687|4258595,3134353|3930086|13934|3128720|-16003|4360438,3043078|12483|3042778|-16022|4036131|16737|15835|4258195|16944|2473037,4048244|4241457|2976212|3117256|4360939|3917232
2021,7,REGULAR,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,140.54,130.11,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,108.94,136.67000000000002,False,HOME,31.599999999999994,4047646|4259545|3917315|3025433|3116164|4372016|2573401|-16029|10621|4374302,3116593|3932905|4241463|2978109|-16028|3912547,16800|4047650|4047365|3115364|3135321|17359|11237|-16033|15091|3043080,16460|14881|16813|2576434|2976592|2979843
2021,7,REGULAR,1,Real Football Team,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,128.04,126.49999999999999,11,Lego Batman,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,116.14,135.48999999999998,False,HOME,11.899999999999991,15847|4039359|16733|3925347|-16014|4249087|15880|4035886|4372485|4241479,4262921|4241401|3912550|3916148|2577417|4240600,3139477|3045144|2975674|4242335|12731|4362628|3042519|4241416|-16020|2973405,3120348|3121427|15349|4239934|-16002|4241802
2021,7,REGULAR,4,Mikeys Midgets,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,134.48,141.98000000000002,6,Draken Dragons,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,113.08,124.80999999999997,False,HOME,21.39999999999999,3116406|2977187|4240657|15683|16799|3925357|4360294|3051806|2969939|-16018,4038941|4241475|4361579|12537|-16023|3916430,15795|13982|2574808|3916387|16790|3045147|-16005|3051909|3046439|15807,3068267|3919596|4052042|3045138|-16006|14924
2021,7,REGULAR,7,Piss Dawgs,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,106.32,117.17999999999999,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,155.34,141.32,False,AWAY,-49.02000000000001,3116385|3128429|-16007|4241555|11122|3122866|4035170|16757|4050373|3051876,3051392|2576925|3040151|4243160|2976316|13295,3054850|3116165|3116365|3126486|4040715|3916433|2572861|3115375|4046184|-16009,4242214|15818|14993|2976499|13229|3886818
2021,8,REGULAR,5,Stafford is a  Fraud,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,111.4,147.84,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,142.82,145.99,False,AWAY,-31.419999999999987,3043078|12483|4241457|2976212|-16022|4036131|16737|3917232|14053|2508176,4048244|3117256|4360939|4040761|2577327|3139925,3054850|15818|3116165|3126486|4040715|14993|2976499|13229|3115375|-16003,4242214|3116365|3916433|2572861|3886818|13981
2021,8,REGULAR,1,Real Football Team,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,103.82,139.72,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,108.28,126.39,False,AWAY,-4.460000000000008,15847|4262921|4039359|16733|3925347|-16014|4249087|15880|4035886|16728,4241401|3916148|2577417|4240600|4372485|2974858,3119195|3121422|4035687|3128720|15072|-16025|3917792|12460|15835|3116389,-16017|4045163|8439|3930086|13934|3042778
2021,8,REGULAR,11,Lego Batman,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,151.04,136.87,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,110.46,143.95999999999998,False,HOME,40.58,3139477|3045144|2975674|15349|-16002|4242335|12731|4362628|3042519|4241416,3120348|3121427|4239934|4241802|-16020|2973405,3116593|4047646|4259545|3917315|3932905|3116164|4372016|2573401|10621|-16004,4241463|3025433|-16029|2978109|-16028|3912547
2021,8,REGULAR,6,Draken Dragons,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,94.5,133.91,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,111.14,123.55,False,AWAY,-16.64,3068267|15795|2574808|4052042|3045138|-16005|3046439|15807|14876|15965,3919596|13982|3916387|3045147|-16006|10452,4047650|16460|3115364|2576434|2976592|11237|15091|4371733|-16026|3051806,16800|4047365|14881|2979843|3135321|3915486
2021,8,REGULAR,3,CeeDees Pitts,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,111.56,129.08999999999997,4,Mikeys Midgets,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,159.62,136.04999999999998,False,AWAY,-48.06,4241389|3918298|4360248|4241478|-16027|3055899|16731|4046692|4035676|3139602,3915511|2576623|3929630|3059915|15920|3895856,3116406|2977187|4038941|4240657|4361579|12537|4360294|3975763|-16021|16790,4241475|15683|16799|-16023|3925357|16813
2021,8,REGULAR,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,98.5,104.49000000000001,7,Piss Dawgs,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,108.56,121.09000000000002,False,AWAY,-10.060000000000002,3915416|4239993|4036133|2330|3121023|2980453|3049899|-16011|3916945|15478,3117251|4035538|4036348|4241372|13983|10636,3051392|3116385|3128429|-16007|13295|11122|3122866|4035170|3051876|14880,2576925|3040151|4243160|2976316|4241555|4050373
2021,9,REGULAR,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,113.28,144.19999999999996,1,Real Football Team,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,118.38,134.47,False,AWAY,-5.099999999999994,3054850|15818|3116365|3126486|4040715|14993|2976499|3115375|3886818|-16018,4242214|3116165|3916433|2572861|13229|13981,15847|4262921|4039359|3925347|-16014|4249087|15880|2577417|4240600|3127586,16733|4241401|3916148|4035886|4372485|2974858
2021,9,REGULAR,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,133.1,113.78,11,Lego Batman,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,102.64,130.04,False,HOME,30.459999999999994,-16017|3119195|4035687|3128720|12460|4038818|2576716|3060022|4361411|4036378,3121422|8439|13934|15835|3042778|4360294,3139477|3045144|15349|-16002|4242335|4362628|3042519|4241416|4212989|3975763,2975674|3121427|4239934|12731|4241802|4360438
2021,9,REGULAR,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,91.7,114.47000000000001,6,Draken Dragons,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,112.34,126.71000000000001,False,AWAY,-20.64,3116593|4047646|3917315|3932905|4241463|3116164|4372016|-16029|10621|3051439,4259545|3025433|2573401|2978109|3912547|-16004,3068267|13982|3916387|3045138|3046439|15807|-16006|10452|3930066|3051909,15795|3919596|4052042|3045147|14876|2574576
2021,9,REGULAR,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,133.98,124.67,3,CeeDees Pitts,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,79.38,126.58000000000001,False,HOME,54.599999999999994,16800|4047365|16460|2576434|3135321|15091|3915486|2573079|4040655|-16013,4047650|14881|3115364|2976592|2979843|3051806,4241389|3918298|4360248|3055899|16731|4046692|4035676|3139602|3895856|-16009,4241478|-16027|3915511|2576623|3929630|3059915
2021,9,REGULAR,4,Mikeys Midgets,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,114.14,140.93999999999997,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,93.34,120.09000000000002,False,HOME,20.799999999999997,3116406|2977187|4038941|4240657|15683|4361579|12537|-16023|16790|15072,16799|3925357|3916430|4045163|3930086|3122976,3117251|3915416|4239993|4241372|3121023|3049899|-16011|3916945|15478|16757,4035538|4036133|4036348|2330|2980453|4241479
2021,9,REGULAR,7,Piss Dawgs,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,136.48,130.09,5,Stafford is a  Fraud,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,117.86,124.96000000000001,False,HOME,18.61999999999999,3051392|3116385|2576925|3128429|13295|11122|3122866|4035170|14880|-16012,3040151|4243160|2976316|4241555|4050373|3051876,12483|4241457|2976212|-16022|3117256|4360939|3917232|16777|4372414|2574808,3043078|4048244|4036131|16737|2577327|3139925
2021,10,REGULAR,11,Lego Batman,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,145.44,122.82,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,173.02,139.24999999999997,False,AWAY,-27.580000000000013,3139477|15349|4239934|-16002|4242335|4241802|3042519|4212989|3975763|4360438,3045144|3121427|12731|4362628|4241416|3115378,15818|3116165|3116365|3126486|4040715|2976499|3115375|13981|-16018|17372,3054850|4242214|3916433|2572861|13229|3886818
2021,10,REGULAR,6,Draken Dragons,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,111.52,138.9,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,110.58,109.86,False,HOME,0.9399999999999977,3068267|3916387|3045138|3045147|3046439|15807|-16006|3930066|3051909|14924,15795|3919596|13982|4052042|10452|2574808,-16017|3121422|8439|4035687|3060022|4360294|4361411|4040761|16339|4411193,3119195|13934|3128720|15835|3042778|-16007
2021,10,REGULAR,3,CeeDees Pitts,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,143.34,124.61999999999998,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,88.78,143.88,False,HOME,54.56,4241389|3918298|4360248|4241478|-16027|3055899|4046692|4035676|3139602|3895856,3915511|2576623|3929630|16731|3059915|-16009,3116593|4047646|4259545|3932905|4241463|3116164|4372016|10621|11237|-16033,3917315|3025433|2573401|-16029|2978109|-16004
2021,10,REGULAR,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,93.9,131.07,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,115.2,138.38,False,AWAY,-21.299999999999997,3117251|3915416|4036133|4241372|2330|3121023|3049899|-16011|15478|2973405,4035538|4239993|4036348|2980453|4241479|16757,16800|4047650|4047365|16460|3115364|2576434|15091|3915486|2573079|-16021,14881|2976592|2979843|3135321|16813|-16014
2021,10,REGULAR,5,Stafford is a  Fraud,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,113.02,138.34000000000003,4,Mikeys Midgets,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,111.6,140.97,False,HOME,1.4200000000000017,12483|4241457|2976212|-16022|16737|3117256|4360939|3917232|2577327|16944,3043078|4048244|4036131|4372414|13994|13983,3116406|2977187|4038941|4240657|15683|4361579|-16023|16790|15072|3930086,16799|12537|3925357|3916430|4045163|-16005
2021,10,REGULAR,1,Real Football Team,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,111.24,118.82999999999998,7,Piss Dawgs,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,103.42,125.25999999999999,False,HOME,7.819999999999993,15847|4262921|4039359|16733|3916148|4249087|2577417|3127586|4258195|-16016,4241401|3925347|4240600|4035886|2974858|3128721,3051392|2576925|3040151|3128429|4241555|13295|11122|4035170|14880|-16010,3116385|4243160|2976316|3122866|3051876|4035004
2021,11,REGULAR,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,177.38,140.32999999999998,6,Draken Dragons,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,133.66,121.67,False,HOME,43.72,4242214|15818|3116165|3116365|3126486|4040715|3886818|13981|17372|-16025,3054850|2976499|3916433|2572861|13229|3115375,3068267|4052042|3045138|3045147|3046439|3051909|2574808|-16018|13983|4362887,15795|13982|3916387|15807|-16006|10452
2021,11,REGULAR,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,145.1,122.05,3,CeeDees Pitts,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,80.06,134.95999999999998,False,HOME,65.03999999999999,-16017|3121422|8439|4035687|3128720|3042778|4360294|4361411|4569173|12460,3119195|13934|15835|14880|-16016|3046409,4241389|3918298|4360248|4241478|-16027|3055899|3929630|16731|3139602|3895856,3915511|2576623|4046692|3059915|4035676|-16009
2021,11,REGULAR,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,152.34,138.53,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,102.68,121.87,False,HOME,49.66,3116593|4047646|4259545|3932905|3025433|3116164|4372016|10621|-16033|16760,3917315|4241463|2573401|-16029|4241464|2576716,3117251|4035538|3915416|4239993|4036133|4241372|2330|3121023|3049899|-16011,4036348|2980453|15478|4241479|16757|-16015
2021,11,REGULAR,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,118.78,134.57,5,Stafford is a  Fraud,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,122.06,125.55000000000003,False,AWAY,-3.280000000000001,16800|4047650|4047365|16460|14881|3115364|3135321|15091|3915486|-16021,2576434|2976592|2979843|2573079|16813|-16014,4241457|2976212|-16022|16737|3117256|4360939|3917232|2577327|13994|3045127,3043078|12483|4048244|4036131|4372414|3139925
2021,11,REGULAR,4,Mikeys Midgets,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,147.28,126.87999999999998,1,Real Football Team,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,101.34,126.27000000000001,False,HOME,45.94,3116406|4038941|4240657|15683|16790|4045163|3930086|-16005|4040655|3122976,2977187|4361579|16799|12537|3925357|15072,15847|4262921|3925347|3916148|2577417|4240600|2974858|3125116|-16028|3124679,4039359|16733|4241401|4249087|3128721|15920
2021,11,REGULAR,7,Piss Dawgs,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,109.32,126.62,11,Lego Batman,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,135.7,133.86,False,AWAY,-26.379999999999995,3051392|3116385|2576925|3040151|13295|11122|4035170|-16010|14876|16725,3128429|4243160|4241555|3122866|3051876|3045523,3139477|3045144|15349|4239934|-16002|4242335|4362628|4212989|3975763|4360438,3121427|12731|4241802|3042519|4241416|3115378
2021,12,REGULAR,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,133.96,138.45999999999998,3,CeeDees Pitts,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,99.7,124.08,False,HOME,34.260000000000005,15818|3116165|3116365|3126486|4040715|3916433|2572861|3886818|17372|-16034,3054850|4242214|2976499|13229|3115375|13981,3918298|4360248|4241478|-16027|16731|4046692|3059915|4372414|3915411|4360234,3915511|3055899|4035676|3895856|15920|15847
2021,12,REGULAR,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,119.78,120.0,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,94.44,133.95,False,HOME,25.340000000000003,-16017|3121422|8439|4035687|3128720|4360294|4361411|4569173|12460|3051738,3119195|13934|15835|3042778|14880|3046409,3117251|4035538|3915416|4239993|4036133|4241372|2330|3121023|3049899|-16011,4036348|2980453|15478|4241479|16757|-16015
2021,12,REGULAR,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,110.3,135.24999999999997,5,Stafford is a  Fraud,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,76.68,132.14000000000001,False,HOME,33.61999999999999,3116593|4259545|3932905|4241463|3116164|4372016|-16029|10621|2576716|16760,4047646|3917315|2573401|-16033|4241464|4040761,4241457|4036131|16737|3917232|2577327|13994|3929630|-16003|4046676|4036335,3043078|12483|4048244|-16022|16733|4241389
2021,12,REGULAR,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,148.58,133.8,1,Real Football Team,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,142.96,125.63,False,HOME,5.6200000000000045,16800|4047650|4047365|16460|14881|3115364|2576434|15091|16813|-16021,2976592|2979843|3135321|3915486|2573079|-16014,4262921|4039359|3925347|3916148|4249087|2577417|-16028|4360939|3117256|2976212,4241401|4240600|2974858|3128721|3125116|16944
2021,12,REGULAR,4,Mikeys Midgets,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,137.92,128.47,11,Lego Batman,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,94.92,124.66,False,HOME,42.999999999999986,2977187|4038941|15683|4361579|16790|4045163|15072|3930086|4040655|-16023,3116406|4240657|16799|12537|3925357|3126246,3045144|3121427|4239934|-16002|4242335|4362628|4212989|3975763|4360438|14163,3139477|15349|4241802|3042519|4241416|3115378
2021,12,REGULAR,7,Piss Dawgs,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,82.92,124.46000000000001,6,Draken Dragons,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,113.4,132.8,False,AWAY,-30.480000000000004,3051392|3116385|2576925|3040151|3128429|13295|4035170|-16010|3124084|2565969,4243160|4241555|11122|3051876|14876|3045523,3068267|3916387|4052042|3045138|3046439|15807|-16006|3051909|2574808|3128451,15795|13982|3045147|-16018|13983|3930066
2021,13,REGULAR,2,Christian Mingle,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,184.02,124.93,13,Praise Godwin,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,114.38,133.28,False,HOME,69.64000000000001,4035538|4239993|4036133|4036348|4241372|2330|3121023|2980453|3049899|-16011,3117251|3915416|15478|4241479|16757|-16015,4242214|15818|3116165|3116365|2976499|3886818|13981|17372|-16019|16728,3054850|3126486|4040715|3916433|13229|3115375
